UNITID,XCSTOTLT,CSTOTLT,XCSTOTLM,CSTOTLM,XCSTOTLW,CSTOTLW,XCSAIANT,CSAIANT,XCSAIANM,CSAIANM,XCSAIANW,CSAIANW,XCSASIAT,CSASIAT,XCSASIAM,CSASIAM,XCSASIAW,CSASIAW,XCSBKAAT,CSBKAAT,XCSBKAAM,CSBKAAM,XCSBKAAW,CSBKAAW,XCSHISPT,CSHISPT,XCSHISPM,CSHISPM,XCSHISPW,CSHISPW,XCSNHPIT,CSNHPIT,XCSNHPIM,CSNHPIM,XCSNHPIW,CSNHPIW,XCSWHITT,CSWHITT,XCSWHITM,CSWHITM,XCSWHITW,CSWHITW,XCS2MORT,CS2MORT,XCS2MORM,CS2MORM,XCS2MORW,CS2MORW,XCSUNKNT,CSUNKNT,XCSUNKNM,CSUNKNM,XCSUNKNW,CSUNKNW,XCSNRALT,CSNRALT,XCSNRALM,CSNRALM,XCSNRALW,CSNRALW
444635,R,69,R,7,R,62,R,0,R,0,R,0,R,2,R,0,R,2,R,12,R,0,R,12,R,9,R,2,R,7,R,0,R,0,R,0,R,46,R,5,R,41,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0
444644,R,42,R,1,R,41,R,0,R,0,R,0,R,0,R,0,R,0,R,1,R,0,R,1,R,1,R,0,R,1,R,0,R,0,R,0,R,40,R,1,R,39,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0
444653,R,26,R,1,R,25,R,0,Z,0,Z,0,R,0,Z,0,Z,0,R,0,Z,0,Z,0,R,0,Z,0,Z,0,R,0,Z,0,Z,0,R,26,R,1,R,25,R,0,Z,0,Z,0,R,0,Z,0,Z,0,R,0,Z,0,Z,0
444662,R,12,R,9,R,3,R,0,R,0,R,0,R,0,R,0,R,0,R,7,R,7,R,0,R,1,R,0,R,1,R,0,R,0,R,0,R,4,R,2,R,2,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0
444671,R,87,R,49,R,38,R,0,Z,0,Z,0,R,0,Z,0,Z,0,R,0,Z,0,Z,0,R,87,R,49,R,38,R,0,Z,0,Z,0,R,0,Z,0,Z,0,R,0,Z,0,Z,0,R,0,Z,0,Z,0,R,0,Z,0,Z,0
444680,R,32,R,11,R,21,R,0,Z,0,Z,0,R,0,Z,0,Z,0,R,0,Z,0,Z,0,R,32,R,11,R,21,R,0,Z,0,Z,0,R,0,Z,0,Z,0,R,0,Z,0,Z,0,R,0,Z,0,Z,0,R,0,Z,0,Z,0
444699,R,20,R,8,R,12,R,0,R,0,R,0,R,7,R,3,R,4,R,0,R,0,R,0,R,1,R,0,R,1,R,0,Z,0,R,0,R,9,R,5,R,4,R,0,R,0,R,0,R,0,R,0,R,0,R,3,R,0,R,3
444705,R,20,R,5,R,15,R,3,R,1,R,2,R,0,Z,0,Z,0,R,2,Z,0,R,2,R,0,Z,0,Z,0,R,0,Z,0,Z,0,R,15,R,4,R,11,R,0,Z,0,Z,0,R,0,Z,0,Z,0,R,0,Z,0,Z,0
444714,R,120,R,16,R,104,R,0,Z,0,Z,0,R,1,Z,0,R,1,R,80,R,9,R,71,R,9,R,1,R,8,R,0,Z,0,Z,0,R,15,R,2,R,13,R,3,R,1,R,2,R,9,R,3,R,6,R,3,Z,0,R,3
444732,R,72,R,19,R,53,R,0,Z,0,Z,0,R,0,Z,0,Z,0,R,0,Z,0,Z,0,R,72,R,19,R,53,R,0,Z,0,Z,0,R,0,Z,0,Z,0,R,0,Z,0,Z,0,R,0,Z,0,Z,0,R,0,Z,0,Z,0
444769,R,126,R,12,R,114,R,0,R,0,R,0,R,8,R,2,R,6,R,56,R,4,R,52,R,20,R,0,R,20,R,0,R,0,R,0,R,37,R,6,R,31,R,0,R,0,R,0,R,5,R,0,R,5,R,0,R,0,R,0
444778,R,11,R,6,R,5,R,0,R,0,R,0,R,0,R,0,R,0,R,8,R,4,R,4,R,0,R,0,R,0,R,0,R,0,R,0,R,3,R,2,R,1,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0
444787,R,88,R,15,R,73,R,0,R,0,R,0,R,5,R,1,R,4,R,2,R,1,R,1,R,8,R,2,R,6,R,1,R,1,R,0,R,69,R,10,R,59,R,0,R,0,R,0,R,3,R,0,R,3,R,0,R,0,R,0
444796,R,63,R,41,R,22,R,0,R,0,R,0,R,0,R,0,R,0,R,61,R,41,R,20,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,2,R,0,R,2,R,0,R,0,R,0,R,0,R,0,R,0
444811,R,52,R,5,R,47,R,0,Z,0,Z,0,R,1,Z,0,R,1,R,40,R,3,R,37,R,0,R,0,R,0,R,0,Z,0,R,0,R,2,Z,0,R,2,R,4,R,1,R,3,R,5,R,1,R,4,R,0,Z,0,Z,0
444857,R,26,R,0,R,26,R,0,R,0,R,0,R,2,R,0,R,2,R,0,R,0,R,0,R,4,R,0,R,4,R,1,R,0,R,1,R,18,R,0,R,18,R,1,R,0,R,1,R,0,R,0,R,0,R,0,R,0,R,0
444866,R,129,R,18,R,111,R,1,R,0,R,1,R,0,R,0,R,0,R,71,R,14,R,57,R,1,R,0,R,1,R,0,R,0,R,0,R,51,R,3,R,48,R,1,R,0,R,1,R,4,R,1,R,3,R,0,R,0,R,0
444893,R,197,R,32,R,165,R,1,R,0,R,1,R,1,R,0,R,1,R,192,R,31,R,161,R,3,R,1,R,2,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0
444909,R,9,R,1,R,8,R,0,R,0,R,0,R,1,R,0,R,1,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,8,R,1,R,7,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0
444927,R,74,R,36,R,38,R,2,R,1,R,1,R,0,R,0,R,0,R,7,R,4,R,3,R,25,R,11,R,14,R,0,R,0,R,0,R,32,R,15,R,17,R,4,R,3,R,1,R,3,R,2,R,1,R,1,R,0,R,1
444936,R,18,R,2,R,16,R,1,Z,0,R,1,R,0,Z,0,Z,0,R,0,Z,0,Z,0,R,11,R,1,R,10,R,0,Z,0,Z,0,R,6,R,1,R,5,R,0,Z,0,Z,0,R,0,Z,0,Z,0,R,0,Z,0,Z,0
444945,R,213,R,11,R,202,R,0,Z,0,Z,0,R,0,Z,0,Z,0,R,119,R,5,R,114,R,4,R,1,R,3,R,0,Z,0,Z,0,R,80,R,5,R,75,R,0,Z,0,Z,0,R,10,Z,0,R,10,R,0,Z,0,Z,0
444954,R,574,R,281,R,293,R,2,R,0,R,2,R,0,R,0,R,0,R,31,R,14,R,17,R,1,R,1,R,0,R,0,R,0,R,0,R,512,R,250,R,262,R,4,R,3,R,1,R,24,R,13,R,11,R,0,R,0,R,0
444972,R,143,R,78,R,65,R,2,R,1,R,1,R,0,R,0,R,0,R,113,R,63,R,50,R,3,R,0,R,3,R,0,R,0,R,0,R,18,R,11,R,7,R,6,R,3,R,3,R,1,R,0,R,1,R,0,R,0,R,0
444990,R,140,R,49,R,91,R,1,R,1,R,0,R,1,R,0,R,1,R,29,R,7,R,22,R,8,R,5,R,3,R,0,R,0,R,0,R,95,R,33,R,62,R,4,R,2,R,2,R,0,R,0,R,0,R,2,R,1,R,1
445027,R,2959,R,1019,R,1940,R,25,R,10,R,15,R,42,R,18,R,24,R,1274,R,396,R,878,R,228,R,90,R,138,R,15,R,3,R,12,R,1098,R,410,R,688,R,98,R,28,R,70,R,177,R,62,R,115,R,2,R,2,R,0
445054,R,1,R,1,R,0,R,0,Z,0,Z,0,R,0,Z,0,Z,0,R,0,Z,0,Z,0,R,0,Z,0,Z,0,R,0,Z,0,Z,0,R,0,Z,0,Z,0,R,0,Z,0,Z,0,R,0,Z,0,Z,0,R,1,R,1,Z,0
445090,R,288,R,53,R,235,R,0,Z,0,Z,0,R,3,Z,0,R,3,R,197,R,32,R,165,R,3,Z,0,R,3,R,0,Z,0,Z,0,R,60,R,18,R,42,R,13,R,1,R,12,R,12,R,2,R,10,R,0,Z,0,Z,0
445115,R,221,R,105,R,116,R,4,R,1,R,3,R,25,R,7,R,18,R,48,R,27,R,21,R,10,R,6,R,4,R,8,R,5,R,3,R,66,R,27,R,39,R,3,R,1,R,2,R,57,R,31,R,26,R,0,R,0,R,0
445124,R,48,R,17,R,31,R,0,R,0,R,0,R,0,R,0,R,0,R,5,R,1,R,4,R,0,R,0,R,0,R,0,R,0,R,0,R,7,R,2,R,5,R,2,R,1,R,1,R,34,R,13,R,21,R,0,R,0,R,0
445133,R,181,R,67,R,114,R,1,R,0,R,1,R,7,R,4,R,3,R,81,R,31,R,50,R,28,R,10,R,18,R,0,R,0,R,0,R,8,R,4,R,4,R,1,R,0,R,1,R,55,R,18,R,37,R,0,R,0,R,0
445188,R,1236,R,564,R,672,R,3,R,0,R,3,R,300,R,152,R,148,R,78,R,21,R,57,R,475,R,179,R,296,R,5,R,1,R,4,R,239,R,130,R,109,R,58,R,34,R,24,R,32,R,13,R,19,R,46,R,34,R,12
445203,R,248,R,37,R,211,R,0,Z,0,Z,0,R,2,Z,0,R,2,R,86,R,9,R,77,R,132,R,20,R,112,R,1,Z,0,R,1,R,21,R,6,R,15,R,6,R,2,R,4,R,0,Z,0,R,0,R,0,Z,0,Z,0
445212,R,113,R,20,R,93,R,0,Z,0,Z,0,R,0,Z,0,Z,0,R,11,R,2,R,9,R,28,R,6,R,22,R,0,Z,0,Z,0,R,74,R,12,R,62,R,0,Z,0,Z,0,R,0,Z,0,Z,0,R,0,Z,0,Z,0
445230,R,591,R,115,R,476,R,5,R,1,R,4,R,81,R,28,R,53,R,40,R,6,R,34,R,235,R,38,R,197,R,7,R,0,R,7,R,183,R,34,R,149,R,33,R,6,R,27,R,7,R,2,R,5,R,0,R,0,R,0
445249,R,208,R,11,R,197,R,0,Z,0,Z,0,R,5,Z,0,R,5,R,77,R,4,R,73,R,19,Z,0,R,19,R,0,Z,0,Z,0,R,99,R,7,R,92,R,7,Z,0,R,7,R,1,Z,0,R,1,R,0,Z,0,Z,0
445258,R,106,R,32,R,74,R,3,Z,0,R,3,R,1,Z,0,R,1,R,44,R,12,R,32,R,11,R,7,R,4,R,0,Z,0,Z,0,R,41,R,13,R,28,R,5,Z,0,R,5,R,1,R,0,R,1,R,0,Z,0,Z,0
445267,R,809,R,127,R,682,R,5,R,0,R,5,R,6,R,2,R,4,R,90,R,6,R,84,R,5,R,0,R,5,R,1,R,0,R,1,R,668,R,111,R,557,R,6,R,2,R,4,R,27,R,6,R,21,R,1,R,0,R,1
445300,R,42,R,21,R,21,R,0,Z,0,Z,0,R,2,R,2,Z,0,R,13,R,3,R,10,R,9,R,4,R,5,R,1,Z,0,R,1,R,3,R,2,R,1,R,1,R,1,Z,0,R,12,R,9,R,3,R,1,Z,0,R,1
445319,R,31,R,14,R,17,R,1,Z,0,R,1,R,0,Z,0,Z,0,R,2,Z,0,R,2,R,3,R,2,R,1,R,0,Z,0,Z,0,R,16,R,5,R,11,R,0,Z,0,Z,0,R,9,R,7,R,2,R,0,Z,0,Z,0
445328,R,185,R,24,R,161,R,2,R,1,R,1,R,2,Z,0,R,2,R,45,R,10,R,35,R,88,R,8,R,80,R,1,R,1,Z,0,R,42,R,4,R,38,R,0,Z,0,Z,0,R,5,Z,0,R,5,R,0,Z,0,Z,0
445346,R,202,R,19,R,183,R,0,Z,0,Z,0,R,1,Z,0,R,1,R,17,R,3,R,14,R,142,R,14,R,128,R,0,Z,0,Z,0,R,40,R,2,R,38,R,2,Z,0,R,2,R,0,Z,0,Z,0,R,0,Z,0,Z,0
445364,R,244,R,29,R,215,R,0,Z,0,Z,0,R,10,R,3,R,7,R,14,R,3,R,11,R,116,R,12,R,104,R,0,Z,0,Z,0,R,21,R,2,R,19,R,0,Z,0,Z,0,R,83,R,9,R,74,R,0,Z,0,Z,0
445391,R,47,R,23,R,24,R,0,Z,0,Z,0,R,0,Z,0,Z,0,R,12,R,5,R,7,R,1,Z,0,R,1,R,0,Z,0,Z,0,R,21,R,10,R,11,R,2,R,1,R,1,R,10,R,6,R,4,R,1,R,1,Z,0
445434,R,296,R,113,R,183,R,3,R,1,R,2,R,1,R,1,R,0,R,123,R,43,R,80,R,28,R,14,R,14,R,1,R,0,R,1,R,107,R,46,R,61,R,5,R,2,R,3,R,28,R,6,R,22,R,0,R,0,R,0
445461,R,439,R,168,R,271,R,0,R,0,R,0,R,19,R,11,R,8,R,199,R,68,R,131,R,176,R,67,R,109,R,0,R,0,R,0,R,29,R,16,R,13,R,9,R,2,R,7,R,7,R,4,R,3,R,0,R,0,R,0
445498,R,27,R,27,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,27,R,27,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0
445540,R,37,R,3,R,34,R,0,R,0,R,0,R,0,R,0,R,0,R,15,R,1,R,14,R,3,R,1,R,2,R,0,R,0,R,0,R,19,R,1,R,18,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0
445559,R,187,R,132,R,55,R,0,Z,0,Z,0,R,1,R,1,Z,0,R,38,R,26,R,12,R,1,R,1,Z,0,R,0,Z,0,Z,0,R,141,R,99,R,42,R,1,R,1,Z,0,R,5,R,4,R,1,R,0,Z,0,Z,0
445577,R,96,R,24,R,72,R,1,Z,0,R,1,R,8,R,2,R,6,R,24,R,7,R,17,R,44,R,8,R,36,R,0,Z,0,Z,0,R,13,R,4,R,9,R,3,R,3,Z,0,R,3,Z,0,R,3,R,0,Z,0,Z,0
445638,R,42,R,4,R,38,R,0,Z,0,Z,0,R,2,Z,0,R,2,R,0,Z,0,Z,0,R,1,Z,0,R,1,R,0,Z,0,Z,0,R,39,R,4,R,35,R,0,Z,0,Z,0,R,0,Z,0,Z,0,R,0,Z,0,Z,0
445647,R,79,R,4,R,75,R,0,Z,0,Z,0,R,2,Z,0,R,2,R,3,Z,0,R,3,R,17,Z,0,R,17,R,0,Z,0,Z,0,R,56,R,4,R,52,R,0,Z,0,Z,0,R,1,Z,0,R,1,R,0,Z,0,Z,0
445656,R,134,R,11,R,123,R,0,Z,0,Z,0,R,2,Z,0,R,2,R,2,R,1,R,1,R,2,Z,0,R,2,R,0,Z,0,Z,0,R,120,R,10,R,110,R,0,Z,0,Z,0,R,8,Z,0,R,8,R,0,Z,0,Z,0
445692,R,109,R,100,R,9,R,0,R,0,R,0,R,8,R,8,R,0,R,10,R,9,R,1,R,10,R,10,R,0,R,0,R,0,R,0,R,68,R,63,R,5,R,9,R,7,R,2,R,4,R,3,R,1,R,0,R,0,R,0
445708,R,733,R,233,R,500,R,0,R,0,R,0,R,5,R,3,R,2,R,204,R,53,R,151,R,39,R,13,R,26,R,0,R,0,R,0,R,382,R,124,R,258,R,34,R,15,R,19,R,61,R,23,R,38,R,8,R,2,R,6
445726,R,130,R,67,R,63,R,1,Z,0,R,1,R,1,R,1,Z,0,R,66,R,28,R,38,R,2,R,1,R,1,R,1,R,1,Z,0,R,45,R,29,R,16,R,3,R,1,R,2,R,11,R,6,R,5,R,0,Z,0,Z,0
445735,R,591,R,237,R,354,R,2,R,1,R,1,R,188,R,65,R,123,R,25,R,6,R,19,R,34,R,11,R,23,R,4,R,1,R,3,R,281,R,131,R,150,R,32,R,15,R,17,R,22,R,7,R,15,R,3,R,0,R,3
445744,R,201,R,47,R,154,R,1,Z,0,R,1,R,3,R,1,R,2,R,69,R,19,R,50,R,49,R,11,R,38,R,0,Z,0,Z,0,R,71,R,14,R,57,R,7,R,2,R,5,R,0,Z,0,Z,0,R,1,Z,0,R,1
445762,R,45,R,42,R,3,R,0,R,0,R,0,R,1,R,1,R,0,R,13,R,13,R,0,R,9,R,8,R,1,R,0,R,0,R,0,R,18,R,17,R,1,R,2,R,1,R,1,R,2,R,2,R,0,R,0,R,0,R,0
445780,R,21,R,1,R,20,R,0,Z,0,Z,0,R,0,Z,0,Z,0,R,0,Z,0,Z,0,R,8,R,1,R,7,R,0,Z,0,Z,0,R,12,Z,0,R,12,R,1,Z,0,R,1,R,0,Z,0,Z,0,R,0,Z,0,Z,0
445799,R,755,R,741,R,14,R,0,R,0,R,0,R,16,R,16,R,0,R,59,R,58,R,1,R,114,R,112,R,2,R,2,R,2,R,0,R,487,R,478,R,9,R,31,R,30,R,1,R,45,R,44,R,1,R,1,R,1,R,0
445814,R,207,R,26,R,181,R,4,Z,0,R,4,R,5,Z,0,R,5,R,54,R,6,R,48,R,8,R,2,R,6,R,0,Z,0,Z,0,R,124,R,15,R,109,R,10,R,3,R,7,R,2,Z,0,R,2,R,0,Z,0,Z,0
445841,R,96,R,0,R,96,R,0,R,0,R,0,R,0,R,0,R,0,R,21,R,0,R,21,R,1,R,0,R,1,R,2,R,0,R,2,R,72,R,0,R,72,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0
445850,R,53,R,8,R,45,R,0,R,0,R,0,R,0,R,0,R,0,R,46,R,7,R,39,R,0,R,0,R,0,R,0,R,0,R,0,R,7,R,1,R,6,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0
445869,R,23,R,7,R,16,R,0,Z,0,Z,0,R,0,Z,0,Z,0,R,1,Z,0,R,1,R,2,R,1,R,1,R,0,Z,0,Z,0,R,19,R,6,R,13,R,0,Z,0,Z,0,R,0,Z,0,Z,0,R,1,Z,0,R,1
445911,R,298,R,105,R,193,R,0,R,0,R,0,R,2,R,0,R,2,R,73,R,24,R,49,R,70,R,27,R,43,R,0,R,0,R,0,R,96,R,37,R,59,R,10,R,2,R,8,R,47,R,15,R,32,R,0,R,0,R,0
445920,R,63,R,14,R,49,R,1,R,0,R,1,R,0,R,0,R,0,R,1,R,1,R,0,R,1,R,1,R,0,R,0,R,0,R,0,R,57,R,11,R,46,R,0,R,0,R,0,R,3,R,1,R,2,R,0,R,0,R,0
445948,R,208,R,30,R,178,R,0,R,0,R,0,R,8,R,1,R,7,R,38,R,5,R,33,R,52,R,8,R,44,R,7,R,1,R,6,R,101,R,15,R,86,R,2,R,0,R,2,R,0,R,0,R,0,R,0,R,0,R,0
445957,R,158,R,48,R,110,R,2,R,2,R,0,R,1,R,0,R,1,R,29,R,4,R,25,R,27,R,9,R,18,R,4,R,3,R,1,R,44,R,11,R,33,R,10,R,2,R,8,R,41,R,17,R,24,R,0,R,0,R,0
445984,R,43,R,22,R,21,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,43,R,22,R,21,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0
446002,R,4,R,2,R,2,R,0,R,0,R,0,R,1,R,0,R,1,R,1,R,1,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,2,R,1,R,1,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0
446039,R,10,R,5,R,5,R,0,R,0,R,0,R,1,R,1,R,0,R,0,R,0,R,0,R,1,R,0,R,1,R,0,R,0,R,0,R,8,R,4,R,4,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0
446048,R,204,R,104,R,100,R,1,R,0,R,1,R,2,R,1,R,1,R,5,R,3,R,2,R,29,R,17,R,12,R,0,R,0,R,0,R,133,R,67,R,66,R,0,R,0,R,0,R,28,R,13,R,15,R,6,R,3,R,3
446075,R,8,R,1,R,7,R,0,R,0,R,0,R,0,R,0,R,0,R,2,R,1,R,1,R,1,R,0,R,1,R,0,R,0,R,0,R,5,R,0,R,5,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0
446084,R,107,R,8,R,99,R,0,Z,0,Z,0,R,1,Z,0,R,1,R,47,R,2,R,45,R,2,Z,0,R,2,R,0,Z,0,Z,0,R,53,R,5,R,48,R,4,R,1,R,3,R,0,Z,0,Z,0,R,0,Z,0,Z,0
446093,R,141,R,11,R,130,R,5,R,0,R,5,R,6,R,1,R,5,R,2,R,0,R,2,R,60,R,5,R,55,R,0,R,0,R,0,R,62,R,5,R,57,R,4,R,0,R,4,R,2,R,0,R,2,R,0,R,0,R,0
446109,R,96,R,7,R,89,R,3,R,0,R,3,R,3,R,1,R,2,R,49,R,4,R,45,R,22,R,0,R,22,R,0,R,0,R,0,R,16,R,2,R,14,R,3,R,0,R,3,R,0,R,0,R,0,R,0,R,0,R,0
446118,R,283,R,43,R,240,R,1,R,0,R,1,R,13,R,2,R,11,R,40,R,6,R,34,R,164,R,28,R,136,R,3,R,1,R,2,R,60,R,6,R,54,R,2,R,0,R,2,R,0,R,0,R,0,R,0,R,0,R,0
446127,R,132,R,14,R,118,R,0,Z,0,Z,0,R,1,R,1,Z,0,R,16,R,1,R,15,R,25,R,4,R,21,R,0,Z,0,Z,0,R,72,R,7,R,65,R,1,Z,0,R,1,R,17,R,1,R,16,R,0,Z,0,Z,0
446136,R,330,R,44,R,286,R,2,Z,0,R,2,R,10,R,4,R,6,R,62,R,5,R,57,R,23,R,4,R,19,R,2,R,1,R,1,R,219,R,28,R,191,R,8,R,2,R,6,R,4,Z,0,R,4,R,0,Z,0,Z,0
446163,R,8,R,5,R,3,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,4,R,3,R,1,R,0,R,0,R,0,R,4,R,2,R,2,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0
446190,R,8,R,0,R,8,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,8,R,0,R,8,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0
446206,R,22,R,0,R,22,R,0,R,0,R,0,R,0,R,0,Z,0,R,5,R,0,R,5,R,0,R,0,Z,0,R,0,R,0,R,0,R,17,R,0,R,17,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0
446224,R,17,R,7,R,10,R,0,Z,0,Z,0,R,2,R,1,R,1,R,0,Z,0,Z,0,R,1,R,1,Z,0,R,0,Z,0,Z,0,R,14,R,5,R,9,R,0,Z,0,Z,0,R,0,Z,0,Z,0,R,0,Z,0,Z,0
446233,R,29,R,18,R,11,R,2,Z,0,R,2,R,0,Z,0,Z,0,R,3,R,3,Z,0,R,3,R,2,R,1,R,0,Z,0,Z,0,R,10,R,3,R,7,R,1,R,1,Z,0,R,0,Z,0,Z,0,R,10,R,9,R,1
446242,R,96,R,23,R,73,R,0,Z,0,Z,0,R,1,R,1,Z,0,R,52,R,16,R,36,R,5,Z,0,R,5,R,0,Z,0,Z,0,R,34,R,6,R,28,R,4,Z,0,R,4,R,0,Z,0,Z,0,R,0,Z,0,Z,0
446251,R,33,R,7,R,26,R,0,R,0,R,0,R,3,R,0,R,3,R,2,R,2,R,0,R,3,R,0,R,3,R,1,R,1,R,0,R,20,R,2,R,18,R,1,R,1,R,0,R,0,R,0,R,0,R,3,R,1,R,2
446260,R,117,R,2,R,115,R,0,R,0,R,0,R,7,R,1,R,6,R,2,R,0,R,2,R,11,R,0,R,11,R,1,R,0,R,1,R,81,R,1,R,80,R,3,R,0,R,3,R,12,R,0,R,12,R,0,R,0,R,0
446288,R,53,R,1,R,52,R,0,Z,0,Z,0,R,0,Z,0,Z,0,R,2,Z,0,R,2,R,1,Z,0,R,1,R,4,Z,0,R,4,R,45,R,1,R,44,R,1,Z,0,R,1,R,0,Z,0,Z,0,R,0,Z,0,Z,0
446303,R,79,R,6,R,73,R,0,Z,0,Z,0,R,2,R,1,R,1,R,33,R,1,R,32,R,26,R,2,R,24,R,0,Z,0,Z,0,R,18,R,2,R,16,R,0,Z,0,Z,0,R,0,Z,0,Z,0,R,0,Z,0,Z,0
446349,R,22,R,1,R,21,R,0,R,0,R,0,R,0,R,0,R,0,R,2,R,0,R,2,R,0,R,0,R,0,R,0,R,0,R,0,R,19,R,1,R,18,R,1,R,0,R,1,R,0,R,0,R,0,R,0,R,0,R,0
446385,R,40,R,32,R,8,R,1,R,1,R,0,R,1,R,1,R,0,R,1,R,0,R,1,R,6,R,5,R,1,R,0,R,0,R,0,R,11,R,10,R,1,R,0,R,0,R,0,R,12,R,8,R,4,R,8,R,7,R,1
446394,R,8,R,1,R,7,R,0,Z,0,Z,0,R,0,Z,0,Z,0,R,8,R,1,R,7,R,0,Z,0,Z,0,R,0,Z,0,Z,0,R,0,Z,0,Z,0,R,0,Z,0,Z,0,R,0,Z,0,Z,0,R,0,Z,0,Z,0
446446,R,59,R,24,R,35,R,0,R,0,R,0,R,0,R,0,R,0,R,29,R,8,R,21,R,13,R,10,R,3,R,0,R,0,R,0,R,13,R,5,R,8,R,3,R,1,R,2,R,1,R,0,R,1,R,0,R,0,R,0
446455,R,44,R,41,R,3,R,1,R,1,R,0,R,0,R,0,R,0,R,1,R,1,R,0,R,1,R,1,R,0,R,0,R,0,R,0,R,41,R,38,R,3,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0
446516,R,17,R,5,R,12,R,0,Z,0,Z,0,R,0,Z,0,Z,0,R,0,Z,0,Z,0,R,17,R,5,R,12,R,0,Z,0,Z,0,R,0,Z,0,Z,0,R,0,Z,0,Z,0,R,0,Z,0,Z,0,R,0,Z,0,Z,0
446525,R,92,R,79,R,13,R,1,R,1,R,0,R,1,R,1,R,0,R,32,R,28,R,4,R,8,R,8,R,0,R,0,R,0,R,0,R,49,R,41,R,8,R,1,R,0,R,1,R,0,R,0,R,0,R,0,R,0,R,0
446534,R,43,R,33,R,10,R,0,Z,0,Z,0,R,0,Z,0,Z,0,R,0,R,0,Z,0,R,1,R,1,Z,0,R,0,Z,0,Z,0,R,3,R,1,R,2,R,2,R,1,R,1,R,1,R,1,Z,0,R,36,R,29,R,7
446552,R,599,R,255,R,344,R,2,Z,0,R,2,R,5,Z,0,R,5,R,245,R,107,R,138,R,161,R,73,R,88,R,3,R,2,R,1,R,162,R,66,R,96,R,7,R,1,R,6,R,13,R,6,R,7,R,1,Z,0,R,1
446561,R,386,R,106,R,280,R,1,R,0,R,1,R,121,R,45,R,76,R,15,R,4,R,11,R,104,R,23,R,81,R,0,R,0,R,0,R,102,R,26,R,76,R,5,R,0,R,5,R,38,R,8,R,30,R,0,R,0,R,0
446589,R,139,R,24,R,115,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,139,R,24,R,115,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0
446598,R,20,R,2,R,18,R,0,Z,0,Z,0,R,0,Z,0,Z,0,R,1,Z,0,R,1,R,3,Z,0,R,3,R,0,Z,0,Z,0,R,16,R,2,R,14,R,0,Z,0,Z,0,R,0,Z,0,Z,0,R,0,Z,0,Z,0
446604,R,392,R,392,R,0,R,0,Z,0,Z,0,R,0,Z,0,Z,0,R,0,Z,0,Z,0,R,0,Z,0,Z,0,R,0,Z,0,Z,0,R,387,R,387,Z,0,R,0,Z,0,Z,0,R,0,Z,0,Z,0,R,5,R,5,Z,0
446613,R,8,R,5,R,3,R,0,R,0,R,0,R,0,R,0,R,0,R,8,R,5,R,3,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0
446640,R,201,R,134,R,67,R,0,R,0,R,0,R,6,R,2,R,4,R,15,R,8,R,7,R,7,R,2,R,5,R,0,R,0,R,0,R,34,R,21,R,13,R,4,R,4,R,0,R,2,R,1,R,1,R,133,R,96,R,37
446668,R,149,R,64,R,85,R,1,R,1,R,0,R,0,R,0,R,0,R,36,R,20,R,16,R,10,R,4,R,6,R,1,R,1,R,0,R,96,R,35,R,61,R,0,R,0,R,0,R,5,R,3,R,2,R,0,R,0,R,0
