UNITID,AWLEVELC,XCSTOTLT,CSTOTLT,XCSTOTLM,CSTOTLM,XCSTOTLW,CSTOTLW,XCSAIANT,CSAIANT,XCSASIAT,CSASIAT,XCSBKAAT,CSBKAAT,XCSHISPT,CSHISPT,XCSNHPIT,CSNHPIT,XCSWHITT,CSWHITT,XCS2MORT,CS2MORT,XCSUNKNT,CSUNKNT,XCSNRALT,CSNRALT,XCSUND18,CSUND18,XCS18_24,CS18_24,XCS25_39,CS25_39,XCSABV40,CSABV40,XCSUNKN,CSUNKN
140720,5,R,84,R,28,R,56,Z,0,Z,0,R,77,R,1,Z,0,R,1,Z,0,R,1,R,4,Z,0,R,55,R,28,R,1,Z,0
140818,5,R,277,R,63,R,214,Z,0,R,3,R,22,R,8,Z,0,R,219,Z,0,R,24,R,1,Z,0,R,150,R,99,R,28,Z,0
140818,7,R,283,R,63,R,220,R,1,R,3,R,24,R,6,R,1,R,221,Z,0,R,26,R,1,Z,0,R,19,R,185,R,79,Z,0
140818,9,R,17,R,4,R,13,Z,0,Z,0,R,3,Z,0,Z,0,R,14,Z,0,Z,0,Z,0,Z,0,Z,0,R,5,R,12,Z,0
140818,10,R,238,R,45,R,193,R,1,R,1,R,44,R,6,Z,0,R,175,R,1,R,10,Z,0,Z,0,Z,0,R,128,R,110,Z,0
140827,2,R,32,R,11,R,21,R,0,R,2,R,7,R,0,R,0,R,23,R,0,R,0,R,0,R,0,Z,0,R,7,R,24,R,1
140872,3,R,8,R,5,R,3,Z,0,Z,0,R,1,Z,0,Z,0,R,7,Z,0,Z,0,Z,0,R,0,R,3,R,4,R,1,R,0
140872,5,R,221,R,97,R,124,R,1,Z,0,R,24,R,8,Z,0,R,177,Z,0,R,10,R,1,R,0,R,142,R,54,R,25,R,0
140872,7,R,45,R,16,R,29,Z,0,R,2,R,6,R,1,Z,0,R,32,Z,0,R,2,R,2,R,0,R,3,R,33,R,9,R,0
140942,1,R,1605,R,739,R,866,R,7,R,24,R,706,R,123,R,4,R,696,R,33,R,4,R,8,R,11,R,540,R,789,R,265,R,0
140942,2,R,370,R,143,R,227,R,3,R,8,R,175,R,22,R,0,R,152,R,8,R,1,R,1,R,0,R,116,R,192,R,62,R,0
140942,3,R,267,R,108,R,159,R,2,R,7,R,92,R,20,R,0,R,137,R,4,R,0,R,5,R,0,R,73,R,145,R,49,R,0
140951,1,R,7,R,1,R,6,R,0,R,1,R,0,R,0,R,0,R,5,R,0,R,1,R,0,R,0,R,1,R,6,R,0,R,0
140951,5,R,1899,R,672,R,1227,R,8,R,95,R,192,R,163,R,5,R,1097,R,3,R,93,R,243,R,0,R,1584,R,292,R,23,R,0
140951,7,R,729,R,241,R,488,R,2,R,13,R,91,R,30,R,1,R,270,R,2,R,30,R,290,R,0,R,137,R,523,R,69,R,0
140960,3,R,11,R,4,R,7,R,0,R,0,R,10,R,0,R,0,R,1,R,0,R,0,R,0,R,0,R,6,R,5,R,0,R,0
140960,5,R,509,R,218,R,291,R,1,R,1,R,446,R,14,R,0,R,31,R,10,R,5,R,1,R,0,R,395,R,97,R,17,R,0
140960,7,R,57,R,8,R,49,R,1,R,0,R,37,R,0,R,0,R,10,R,1,R,6,R,2,R,0,R,11,R,38,R,8,R,0
140988,3,R,36,R,5,R,31,R,0,R,0,R,16,R,0,R,0,R,20,R,0,R,0,R,0,R,0,R,5,R,19,R,12,R,0
140988,5,R,334,R,137,R,197,R,0,R,4,R,66,R,13,R,2,R,218,R,6,R,5,R,20,R,0,R,225,R,74,R,35,R,0
140988,7,R,69,R,29,R,40,R,0,R,0,R,25,R,4,R,0,R,39,R,0,R,0,R,1,R,0,R,15,R,38,R,16,R,0
141006,1,R,909,R,569,R,340,R,3,R,12,R,421,R,26,R,0,R,445,R,0,R,2,R,0,R,124,R,486,R,195,R,104,R,0
141006,2,R,251,R,111,R,140,R,0,R,2,R,118,R,15,R,0,R,116,R,0,R,0,R,0,R,0,R,128,R,86,R,37,R,0
141006,3,R,116,R,67,R,49,R,0,R,1,R,39,R,2,R,0,R,73,R,0,R,0,R,1,R,0,R,68,R,30,R,18,R,0
141015,2,R,82,R,41,R,41,Z,0,R,3,R,9,R,5,Z,0,R,64,Z,0,R,1,Z,0,Z,0,R,13,R,68,R,1,Z,0
141060,5,R,463,R,0,R,463,Z,0,R,1,R,417,R,2,Z,0,Z,0,R,14,R,5,R,24,R,0,R,433,R,24,R,6,R,0
141167,3,R,36,R,16,R,20,Z,0,Z,0,R,9,R,1,Z,0,R,16,Z,0,R,9,R,1,R,7,R,9,R,10,R,2,R,8
141167,5,R,171,R,60,R,111,Z,0,R,1,R,51,R,5,Z,0,R,80,Z,0,R,28,R,6,Z,0,R,58,R,60,R,11,R,42
141167,7,R,150,R,23,R,127,Z,0,Z,0,R,30,Z,0,Z,0,R,60,Z,0,R,45,R,15,Z,0,R,14,R,98,R,23,R,15
141167,10,R,2,R,2,R,0,Z,0,Z,0,Z,0,Z,0,Z,0,R,2,Z,0,Z,0,Z,0,Z,0,R,1,R,1,Z,0,Z,0
141185,2,R,2,R,1,R,1,R,0,R,0,R,0,R,0,R,0,R,2,R,0,R,0,R,0,Z,0,R,1,R,1,Z,0,Z,0
141185,3,R,12,R,4,R,8,R,0,R,0,R,0,R,0,R,0,R,11,R,1,R,0,R,0,R,0,R,7,R,3,R,2,R,0
141185,5,R,154,R,69,R,85,R,0,R,10,R,5,R,8,R,0,R,125,R,3,R,0,R,3,R,0,R,133,R,13,R,8,R,0
141237,3,R,1,R,1,R,0,R,0,R,0,R,0,R,0,R,0,R,1,R,0,R,0,R,0,R,0,R,0,R,0,R,1,R,0
141237,5,R,151,R,54,R,97,R,0,R,1,R,8,R,2,R,0,R,128,R,0,R,3,R,9,R,0,R,105,R,29,R,17,R,0
141237,7,R,1,R,1,R,0,R,0,R,0,R,0,R,0,R,0,R,1,R,0,R,0,R,0,R,0,R,0,R,1,R,0,R,0
141255,1,R,1442,R,656,R,786,R,4,R,8,R,423,R,70,R,2,R,912,R,17,R,4,R,2,R,1,R,489,R,660,R,292,R,0
141255,2,R,424,R,126,R,298,R,1,R,4,R,118,R,19,R,0,R,275,R,4,R,1,R,2,R,0,R,145,R,200,R,79,R,0
141255,3,R,195,R,78,R,117,R,1,R,1,R,42,R,2,R,0,R,143,R,5,R,0,R,1,R,0,R,69,R,76,R,50,R,0
141264,3,R,41,R,8,R,33,R,0,R,0,R,10,R,4,R,1,R,26,R,0,R,0,R,0,R,0,R,22,R,12,R,7,R,0
141264,5,R,1618,R,584,R,1034,R,7,R,16,R,516,R,68,R,3,R,925,R,39,R,6,R,38,R,0,R,1209,R,332,R,77,R,0
141264,7,R,561,R,141,R,420,R,4,R,6,R,126,R,17,R,1,R,377,R,21,R,0,R,9,R,0,R,140,R,348,R,73,R,0
141264,9,R,39,R,16,R,23,R,0,R,0,R,6,R,1,R,0,R,31,R,1,R,0,R,0,R,0,R,0,R,18,R,21,R,0
141264,10,R,168,R,54,R,114,R,0,R,1,R,29,R,1,R,0,R,132,R,2,R,0,R,3,R,0,R,1,R,104,R,63,R,0
141325,5,R,108,R,0,R,108,R,0,R,1,R,34,R,3,R,0,R,35,R,4,R,1,R,30,R,0,R,81,R,24,R,3,R,0
141325,7,R,28,R,6,R,22,R,0,R,1,R,19,R,1,R,0,R,5,R,1,R,1,R,0,R,0,R,0,R,18,R,10,R,0
141334,5,R,1680,R,575,R,1105,R,2,R,12,R,545,R,77,R,3,R,934,R,53,R,18,R,36,R,0,R,1287,R,307,R,86,R,0
141334,7,R,553,R,184,R,369,R,1,R,13,R,128,R,18,R,0,R,361,R,6,R,12,R,14,R,0,R,84,R,349,R,120,R,0
141334,9,R,31,R,6,R,25,R,0,R,0,R,9,R,1,R,0,R,21,R,0,R,0,R,0,R,0,R,0,R,13,R,18,R,0
141334,10,R,173,R,34,R,139,R,0,R,1,R,59,R,1,R,0,R,110,R,1,R,1,R,0,R,0,R,1,R,101,R,71,R,0
141361,3,R,2,R,1,R,1,R,0,R,0,R,0,R,0,R,0,R,2,R,0,R,0,R,0,R,0,R,1,R,1,R,0,R,0
141361,5,R,173,R,76,R,97,Z,0,Z,0,R,5,R,4,R,1,R,139,R,1,R,3,R,20,R,0,R,163,R,9,R,1,R,0
141486,3,R,55,R,21,R,34,R,0,R,7,R,9,R,8,R,5,R,16,R,2,R,7,R,1,R,0,R,18,R,34,R,3,Z,0
